kaupverd;teg_eign;byggar;birtm2;matssvaedi
25500;Íbúðareign;2010;88.2;350
29000;Íbúðareign;1964;110.6;320
27000;Íbúðareign;2007;106.8;351
25143;Íbúðareign;2002;80.6;840
27900;Íbúðareign;1953;97.1;72
35900;Íbúðareign;1957;129.1;80
23550;Íbúðareign;1990;63.4;20
26400;Íbúðareign;1960;94.9;90
16000;Íbúðareign;1985;58.8;220
17600;Íbúðareign;1974;78.1;161
21000;Íbúðareign;1984;85.2;220
52500;Einbýlishús;1981;219.5;220
18500;Íbúðareign;1999;64.1;840
22700;Íbúðareign;1988;92.4;120
28000;Íbúðareign;1987;129.3;120
36900;Íbúðareign;2010;95.3;20
21500;Íbúðareign;1966;87.6;100
73396;Íbúðareign;2014;124.7;20
30000;Einbýlishús;1978;169.4;6040
11500;Íbúðareign;1981;77.3;2050
31000;Einbýlishús;1985;163.7;2050
11900;Íbúðareign;1978;77.7;2050
39200;Einbýlishús;1955;197.3;600
19200;Íbúðareign;1968;87.1;600
35200;Íbúðareign;2013;127.7;600
25000;Íbúðareign;2006;102.7;630
23900;Íbúðareign;2004;91.3;270
24900;Íbúðareign;1973;126.8;160
28000;Íbúðareign;1949;104.2;100
30000;Raðhús;1958;130.5;284
27900;Íbúðareign;1958;115.3;90
21600;Íbúðareign;1969;97;600
20200;Íbúðareign;2004;76.2;700
41500;Einbýlishús;1957;221;300
32800;Íbúðareign;1999;111.1;330
46900;Raðhús;2000;138.4;340
45800;Raðhús;1994;175.7;220
22200;Íbúðareign;1955;64.5;70
21800;Íbúðareign;1976;94.8;150
24200;Íbúðareign;1963;77.6;91
14500;Íbúðareign;1922;36.5;20
22977;Íbúðareign;2012;69;160
13000;Íbúðareign;1996;48.5;6020
25100;Íbúðareign;2013;98.3;6010
27100;Íbúðareign;1991;101.8;6080
34900;Einbýlishús;1968;180.3;6030
12500;Íbúðareign;1986;93.9;2050
7500;Íbúðareign;1945;65;2050
17000;Íbúðareign;1986;93.9;2050
21800;Íbúðareign;1963;70.7;91
19200;Íbúðareign;1966;84.3;200
29937;Íbúðareign;2012;89.9;160
22400;Íbúðareign;1972;91.2;160
41500;Einbýlishús;1984;218.3;150
15850;Íbúðareign;1945;50.2;90
32000;Íbúðareign;1959;107.3;281
17000;Íbúðareign;1936;64.3;20
24500;Íbúðareign;1974;99.3;283
38900;Íbúðareign;2006;83.1;20
19800;Íbúðareign;2002;66.1;840
26250;Íbúðareign;1978;121.6;200
11700;Íbúðareign;1979;41;160
13100;Íbúðareign;1973;68.9;161
29500;Íbúðareign;1974;101.6;283
46900;Raðhús;1987;189.6;200
27900;Íbúðareign;2002;109.2;640
120000;Einbýlishús;2001;365.8;540
21200;Íbúðareign;1996;77.5;650
21000;Íbúðareign;1972;89.5;600
32900;Íbúðareign;1991;123.3;620
28750;Íbúðareign;2008;113.9;600
54000;Íbúðareign;2013;160.5;600
37500;Íbúðareign;2001;163.6;340
10000;Íbúðareign;1909;22.4;20
24400;Íbúðareign;1934;76.7;11
19500;Íbúðareign;1995;80.3;130
22000;Íbúðareign;1977;105.9;150
23800;Íbúðareign;2013;83;270
19100;Íbúðareign;1964;58.8;91
25700;Íbúðareign;1995;98.4;130
27000;Íbúðareign;1986;96.6;11
47900;Íbúðareign;2010;105.4;20
27000;Íbúðareign;1959;111.2;100
30100;Íbúðareign;1988;127.7;120
23600;Íbúðareign;1992;106.4;130
32800;Íbúðareign;1951;90.4;70
75000;Einbýlishús;1999;199.7;75
36200;Raðhús;1973;192.6;160
20500;Íbúðareign;1971;99.6;170
21900;Íbúðareign;1950;66.9;80
49900;Raðhús;2002;156.3;520
70500;Einbýlishús;1978;251.4;500
28000;Íbúðareign;1998;81.2;650
60000;Raðhús;2007;231.9;511
57000;Einbýlishús;1986;179.4;500
52000;Íbúðareign;2014;185.6;350
21500;Íbúðareign;1980;79.3;320
8750;Íbúðareign;1965;29.6;300
52000;Raðhús;1995;206.9;330
27300;Íbúðareign;2007;100.7;351
31300;Íbúðareign;1997;132.2;330
26500;Íbúðareign;1974;94.6;320
42000;Íbúðareign;1996;157.8;330
33000;Íbúðareign;2013;109.1;340
28750;Íbúðareign;1960;139.7;320
43000;Íbúðareign;1957;188.2;100
60000;Raðhús;1960;223.1;100
28000;Íbúðareign;1998;123.2;130
23200;Íbúðareign;1987;85.2;120
20900;Íbúðareign;1929;64.7;20
20000;Íbúðareign;1975;89.4;150
22000;Íbúðareign;1979;65.1;72
16900;Íbúðareign;1957;60.4;20
22300;Íbúðareign;1907;71.4;25
35500;Íbúðareign;2005;83.6;20
12287;Íbúðareign;1983;49.6;6040
100000;Einbýlishús;2009;260.4;500
17114;Íbúðareign;2006;81.3;630
67000;Raðhús;2007;248.9;511
37850;Íbúðareign;2008;116.5;600
22500;Íbúðareign;2007;70.5;680
44500;Íbúðareign;2006;141.8;511
42500;Raðhús;1978;194;500
30900;Íbúðareign;2003;117.3;340
16200;Íbúðareign;1974;62.5;160
30600;Íbúðareign;1951;115.1;90
24000;Íbúðareign;1992;106.9;130
40900;Íbúðareign;1959;123.8;11
24650;Íbúðareign;1934;68.1;25
29000;Íbúðareign;1958;128.5;100
22700;Íbúðareign;2003;90;630
30000;Íbúðareign;2006;85.4;510
19000;Íbúðareign;2006;57.4;600
18100;Íbúðareign;1989;78;680
22500;Íbúðareign;2006;109.5;630
15450;Íbúðareign;1978;37.8;320
45000;Einbýlishús;2005;263;351
14800;Íbúðareign;1970;64.2;160
105000;Einbýlishús;1949;300.2;70
20750;Íbúðareign;1972;69.4;400
42800;Íbúðareign;1947;168.5;80
25000;Íbúðareign;1968;111.1;200
16000;Íbúðareign;1973;77.1;161
38000;Einbýlishús;1937;224;6020
9820;Íbúðareign;1954;57.6;2050
31000;Raðhús;2005;156;2040
23300;Einbýlishús;1958;143.5;2050
21000;Íbúðareign;2007;62;270
22500;Íbúðareign;1977;113.1;150
31000;Íbúðareign;2004;112.4;180
19600;Íbúðareign;1970;95;170
17800;Íbúðareign;1972;96.8;161
31450;Íbúðareign;1991;117.8;210
22000;Íbúðareign;1949;72;20
87600;Íbúðareign;2014;181.7;500
28800;Íbúðareign;1960;128.8;660
24000;Íbúðareign;1976;106.8;150
26800;Íbúðareign;1995;102;130
67900;Einbýlishús;1977;276.8;150
25500;Íbúðareign;2007;98.7;680
20900;Íbúðareign;1938;56.2;90
16000;Íbúðareign;1972;109.2;161
29400;Íbúðareign;2004;106.8;130
41000;Einbýlishús;1976;244.5;6040
23137;Parhús;2008;128.9;2040
24500;Parhús;1973;149;2050
22000;Íbúðareign;2005;75.1;600
17700;Íbúðareign;1972;80.7;161
34500;Íbúðareign;1951;126.3;100
23850;Íbúðareign;1940;85.5;90
22350;Íbúðareign;1965;82.1;91
14000;Íbúðareign;1973;68.9;161
43550;Íbúðareign;1961;120.4;72
18150;Íbúðareign;1945;59.5;70
52900;Íbúðareign;1989;156.6;72
17000;Íbúðareign;1938;55.3;90
21900;Íbúðareign;1950;70.7;80
26000;Íbúðareign;1983;68;85
26500;Íbúðareign;2006;78.3;511
28800;Íbúðareign;1964;138.9;600
16200;Íbúðareign;1966;50;600
50000;Íbúðareign;2014;122;320
24900;Íbúðareign;1982;79.3;320
31000;Íbúðareign;2005;108.1;350
54700;Raðhús;1985;239.4;300
32500;Íbúðareign;2008;129.9;351
27000;Íbúðareign;1949;123.2;320
17500;Íbúðareign;1984;57.9;284
17000;Íbúðareign;1957;69.9;281
28000;Íbúðareign;2007;100.7;270
12800;Íbúðareign;1972;59.5;160
24600;Íbúðareign;1927;67.2;25
38900;Íbúðareign;1985;113.4;85
43000;Einbýlishús;1957;163.7;281
36500;Íbúðareign;2007;104.7;90
24500;Íbúðareign;1989;76.2;25
25500;Íbúðareign;1964;75.8;20
37000;Íbúðareign;2003;91.8;80
20400;Íbúðareign;1973;106;160
32000;Íbúðareign;1985;135.2;220
20750;Íbúðareign;1935;65.1;20
28100;Íbúðareign;1957;96.9;72
23000;Íbúðareign;1961;63;283
39000;Raðhús;1979;275.3;150
31500;Íbúðareign;1964;103.4;70
23400;Íbúðareign;1978;112.5;150
24900;Íbúðareign;1957;69;70
12500;Íbúðareign;1985;65.2;2050
9700;Íbúðareign;1954;135.1;2050
33000;Einbýlishús;1982;168.7;700
15500;Íbúðareign;1988;59.3;680
33700;Íbúðareign;1978;123;500
28000;Raðhús;1984;84.9;530
19800;Íbúðareign;1979;97.4;320
10760;Íbúðareign;1968;36.5;320
15000;Íbúðareign;1978;62.2;320
28600;Íbúðareign;1995;125.4;130
21200;Íbúðareign;1979;92.5;150
21500;Íbúðareign;1993;51.2;20
10700;Íbúðareign;1971;56.8;161
40000;Íbúðareign;1960;174.8;400
28900;Íbúðareign;1974;101.8;283
19700;Íbúðareign;1974;99.3;161
27500;Íbúðareign;1946;85.2;72
18900;Íbúðareign;1968;51.2;280
39100;Raðhús;2000;150.5;6030
32300;Raðhús;1994;146.7;6080
14500;Íbúðareign;1992;79.5;6040
27500;Raðhús;1994;106.2;6080
16300;Einbýlishús;1908;110.4;6020
20250;Íbúðareign;2005;106.1;2040
8970;Íbúðareign;1985;46.3;2050
61000;Raðhús;2007;248.9;511
47500;Einbýlishús;1985;163;500
23256;Íbúðareign;2012;68.4;160
21500;Íbúðareign;2006;79.8;630
18700;Raðhús;1985;71.5;600
51600;Íbúðareign;2014;125.8;500
75600;Íbúðareign;2014;159.2;500
28500;Íbúðareign;1992;125.1;130
33300;Einbýlishús;1966;181.7;6040
31500;Einbýlishús;1990;148;6040
29600;Raðhús;1984;150;6040
19000;Íbúðareign;2013;74.8;6010
23700;Íbúðareign;2013;93.1;6010
29700;Parhús;1997;138.2;2040
14000;Íbúðareign;1991;68;650
60750;Íbúðareign;2014;127.9;400
21700;Íbúðareign;1995;86.1;130
25000;Íbúðareign;1990;95.7;120
39500;Íbúðareign;2013;108.7;320
14550;Íbúðareign;1978;40.3;320
55000;Íbúðareign;2014;194.6;350
25000;Íbúðareign;1996;75.6;330
26000;Íbúðareign;1921;52.5;20
23000;Íbúðareign;1990;64.2;20
35400;Íbúðareign;1984;118.3;85
22000;Íbúðareign;1974;109.1;161
36250;Íbúðareign;1988;169.6;150
23400;Íbúðareign;1997;87.1;130
43500;Einbýlishús;1982;304.4;810
38300;Íbúðareign;1961;126.7;70
18300;Íbúðareign;1921;42.9;20
18000;Íbúðareign;1930;107;6020
9800;Íbúðareign;1930;77.4;6020
8600;Íbúðareign;1973;46.9;6030
28600;Íbúðareign;2013;106.6;6010
6500;Íbúðareign;1948;62.2;2050
27500;Raðhús;1981;134;2050
49500;Einbýlishús;1967;239;2050
11035;Íbúðareign;1960;71.3;2050
61500;Einbýlishús;2003;233.6;640
27350;Íbúðareign;2001;110.1;640
41250;Íbúðareign;2007;134.3;510
46500;Íbúðareign;2014;125.4;500
54400;Íbúðareign;2014;136;500
57150;Íbúðareign;2014;136.7;500
34000;Íbúðareign;2013;100.8;510
23700;Íbúðareign;1971;107.6;600
27000;Íbúðareign;2000;97;340
14000;Íbúðareign;1973;77.4;320
53500;Raðhús;1995;242.6;330
37500;Íbúðareign;2013;108.7;340
35100;Íbúðareign;2013;108.7;340
26000;Einbýlishús;2007;210;2040
24500;Íbúðareign;1999;85.5;130
28000;Íbúðareign;1996;109;130
35000;Íbúðareign;1929;121.4;20
27000;Íbúðareign;2002;106.4;180
46000;Raðhús;2001;177;130
21400;Íbúðareign;1977;102.7;150
31000;Íbúðareign;1988;104.3;80
52000;Raðhús;1983;222.4;210
20000;Íbúðareign;1970;86.4;170
23500;Íbúðareign;1960;73.4;100
23500;Íbúðareign;1988;83.3;330
34000;Íbúðareign;1997;112.4;340
95000;Íbúðareign;2014;168.2;320
16650;Íbúðareign;1968;68.8;200
40000;Íbúðareign;1961;117.2;400
21500;Íbúðareign;1965;67.9;72
20500;Íbúðareign;1960;68.3;100
10200;Íbúðareign;1957;108;2040
42000;Raðhús;1965;173.8;600
21000;Íbúðareign;2005;85.4;630
35500;Íbúðareign;1974;168.7;600
46600;Íbúðareign;2012;166.4;680
37500;Íbúðareign;1998;138.3;340
50000;Einbýlishús;1954;206.9;300
42000;Íbúðareign;2014;121.5;320
65000;Einbýlishús;2003;250;130
24200;Íbúðareign;1990;112.8;120
27100;Íbúðareign;1946;79.1;80
43000;Einbýlishús;1983;199.2;150
27800;Íbúðareign;2003;110.4;110
39900;Íbúðareign;1996;136.5;400
45500;Einbýlishús;1946;293.6;6020
21500;Íbúðareign;1991;103.5;620
23500;Íbúðareign;1971;110.7;320
25283;Íbúðareign;1961;80;320
24200;Íbúðareign;1976;100.3;320
19200;Íbúðareign;1978;48.9;320
27200;Íbúðareign;2005;99.6;350
13500;Íbúðareign;1921;39.3;20
21900;Íbúðareign;1972;99.5;161
52500;Einbýlishús;1968;182.5;500
51600;Íbúðareign;2014;123.7;500
44400;Íbúðareign;2014;105.4;500
56000;Einbýlishús;2000;201.9;600
21350;Íbúðareign;2003;78.8;630
28300;Íbúðareign;1991;103.8;500
30500;Einbýlishús;1962;126.1;500
25500;Íbúðareign;1987;87.2;500
36000;Íbúðareign;2013;100.7;320
20000;Íbúðareign;1939;66.6;90
23700;Íbúðareign;1984;107.6;220
23200;Íbúðareign;1948;92.9;100
12000;Íbúðareign;1955;101.8;2050
17920;Íbúðareign;2006;87.8;2040
26000;Íbúðareign;2006;110.5;630
26000;Íbúðareign;1958;139.2;680
42000;Parhús;2001;181.7;640
43000;Einbýlishús;1929;177.2;600
40000;Íbúðareign;1959;151.7;100
39900;Íbúðareign;2003;92.3;80
21200;Íbúðareign;1959;75.2;100
38300;Íbúðareign;2002;147.5;340
43500;Einbýlishús;1975;126.2;320
25500;Íbúðareign;2013;79;270
21500;Íbúðareign;1987;70.7;120
31900;Íbúðareign;1997;106.2;130
62000;Einbýlishús;1999;138.6;25
14600;Íbúðareign;1985;57.6;220
15200;Íbúðareign;1962;87.3;6020
11400;Íbúðareign;1971;60;6030
55600;Einbýlishús;1977;345;6020
39500;Íbúðareign;2013;110.6;510
24200;Íbúðareign;1948;111.4;600
17976;Íbúðareign;1966;63.7;100
34200;Íbúðareign;1953;133.7;100
29800;Íbúðareign;1985;77.5;85
41000;Einbýlishús;1955;220.7;600
43700;Íbúðareign;2014;126.6;500
41150;Íbúðareign;2014;106;500
55300;Parhús;1991;176.8;500
36938;Íbúðareign;2013;117;340
20900;Íbúðareign;2006;69.9;6030
9700;Íbúðareign;1978;60.9;6040
26900;Raðhús;1999;106.3;6080
40900;Íbúðareign;1967;152.2;100
23200;Íbúðareign;1958;70.5;100
39200;Íbúðareign;2013;139.4;181
39500;Íbúðareign;2011;133.3;181
26500;Íbúðareign;2007;88.9;130
12000;Íbúðareign;1974;46.2;150
27900;Íbúðareign;2007;95.8;270
23000;Íbúðareign;2006;71;130
40000;Íbúðareign;1945;172.4;100
17150;Íbúðareign;1931;50.9;11
22000;Íbúðareign;1969;104.9;170
62000;Íbúðareign;1959;196.6;90
42000;Parhús;2011;161;6010
46900;Íbúðareign;2008;140.9;511
51500;Einbýlishús;1981;236.8;600
40500;Einbýlishús;1988;194.2;700
37500;Íbúðareign;1971;161.7;600
53000;Einbýlishús;1982;228.4;600
46000;Íbúðareign;2007;166.8;680
25600;Íbúðareign;1976;153.4;600
29900;Íbúðareign;2003;117.8;340
44500;Íbúðareign;2013;117.8;320
27000;Íbúðareign;1988;113.2;330
29000;Íbúðareign;1994;102.2;330
49700;Parhús;1988;225.6;650
40500;Raðhús;1968;164.4;600
59000;Einbýlishús;1967;227.9;320
32000;Íbúðareign;1996;109.4;330
19500;Íbúðareign;1961;72.9;281
58500;Einbýlishús;1918;182.5;20
15000;Íbúðareign;1903;46.7;20
24600;Íbúðareign;1957;84.8;100
35000;Íbúðareign;1972;172.6;810
25500;Íbúðareign;2002;82;840
26000;Íbúðareign;1958;86.6;100
26300;Íbúðareign;2003;105;180
19100;Íbúðareign;1983;57.7;210
16900;Íbúðareign;1956;52.3;281
30400;Íbúðareign;1962;128.8;281
27500;Íbúðareign;1960;115.3;85
22000;Íbúðareign;1933;59.4;20
7300;Íbúðareign;1927;47.3;6020
33250;Íbúðareign;2014;109.9;6010
23000;Einbýlishús;1963;242.2;2050
12200;Íbúðareign;1957;109;2040
25216;Íbúðareign;1963;134.2;600
14000;Einbýlishús;1959;186.7;2040
11500;Íbúðareign;1976;49.3;160
17300;Íbúðareign;1905;43.6;20
18300;Íbúðareign;1972;55.6;280
33700;Íbúðareign;1959;121.8;100
23000;Íbúðareign;1973;113.2;200
12000;Íbúðareign;1959;41;100
42960;Íbúðareign;2014;96.6;400
14100;Íbúðareign;1976;91.8;6030
24800;Íbúðareign;2013;78.1;351
19600;Íbúðareign;2013;60.2;351
50500;Einbýlishús;1999;161.3;350
27800;Íbúðareign;2003;104.6;340
50000;Parhús;2003;241.3;350
18600;Íbúðareign;1978;51.5;320
23000;Íbúðareign;1981;68.4;72
15800;Íbúðareign;1926;47.9;20
53600;Íbúðareign;2014;137.5;500
22000;Íbúðareign;1969;106.7;600
15200;Íbúðareign;1973;63.6;160
61500;Einbýlishús;1974;265.4;150
51000;Raðhús;2001;192.3;180
23900;Íbúðareign;1995;100.4;130
16500;Íbúðareign;1976;87.9;6030
32200;Einbýlishús;1968;159.3;6030
15400;Parhús;1947;71;6020
46900;Íbúðareign;2014;121.3;500
25000;Íbúðareign;2003;111.7;630
23000;Íbúðareign;2004;94.7;700
46000;Einbýlishús;1999;163.1;650
36500;Raðhús;2008;187;630
27600;Íbúðareign;2013;93;351
31500;Íbúðareign;1967;154.1;320
22800;Íbúðareign;1995;75.2;330
32800;Parhús;1995;135.3;6080
43500;Íbúðareign;1985;160.5;400
53500;Raðhús;1983;271.4;220
24500;Íbúðareign;1990;68.9;200
14300;Íbúðareign;1926;54;90
43000;Raðhús;1979;168.9;200
13500;Íbúðareign;1970;48;280
44000;Íbúðareign;1953;203.5;90
36900;Íbúðareign;1960;161.1;100
23750;Íbúðareign;2005;97.1;180
15500;Íbúðareign;1931;115;6020
25500;Íbúðareign;1965;88.9;100
40500;Íbúðareign;2008;191.8;810
21000;Íbúðareign;1982;54.6;400
37000;Íbúðareign;1957;90.3;70
28000;Íbúðareign;1946;87.3;70
41500;Íbúðareign;2004;114.3;150
23200;Íbúðareign;1967;113.9;200
17800;Íbúðareign;1972;55.6;280
46000;Raðhús;2007;192.4;181
29000;Íbúðareign;1965;107.7;400
35000;Íbúðareign;2007;127.5;270
18300;Íbúðareign;1966;73.4;281
19000;Íbúðareign;2013;74.8;6010
26500;Íbúðareign;2011;96.9;6010
13021;Íbúðareign;1982;62.1;2050
49500;Parhús;2002;181.9;640
26000;Íbúðareign;2013;74.9;511
29900;Íbúðareign;2013;99;181
22500;Íbúðareign;1950;46.1;80
28500;Íbúðareign;1999;120.3;840
27400;Íbúðareign;1964;132.4;91
20300;Íbúðareign;2002;66.1;840
26900;Íbúðareign;1949;59.9;90
24000;Íbúðareign;1994;103.6;130
37000;Íbúðareign;1952;147.7;100
31300;Íbúðareign;1979;117.1;500
37700;Íbúðareign;2007;155.6;270
36100;Íbúðareign;2009;93.9;400
27000;Íbúðareign;2003;105;180
18700;Íbúðareign;1976;79.6;160
21500;Íbúðareign;1995;79.4;130
30200;Íbúðareign;2013;115.6;270
26500;Íbúðareign;1960;77.4;70
43500;Íbúðareign;2007;176.5;100
42000;Íbúðareign;1960;155.2;100
24900;Íbúðareign;1995;94.6;130
18700;Íbúðareign;1969;80.5;170
21200;Íbúðareign;1945;76.7;90
50000;Íbúðareign;1957;178;70
23300;Íbúðareign;1962;144.7;6030
20500;Íbúðareign;2003;87.8;6080
16700;Íbúðareign;1995;70.8;6040
26300;Raðhús;1974;126.4;6030
23000;Einbýlishús;1953;143;6030
29000;Raðhús;2006;156;2040
15800;Íbúðareign;1994;87;2040
16000;Íbúðareign;1967;137.5;2050
19200;Íbúðareign;1965;62.1;600
17000;Íbúðareign;1993;68.1;650
21300;Íbúðareign;2003;87.2;630
24400;Íbúðareign;1971;85;320
28463;Íbúðareign;2004;96.3;350
31000;Íbúðareign;2013;87;320
20800;Íbúðareign;1981;78.1;320
28600;Íbúðareign;2006;101.6;351
14000;Íbúðareign;1978;40.3;320
25000;Íbúðareign;1955;85;300
51400;Parhús;1997;165.8;340
57500;Raðhús;2002;225.6;140
16000;Íbúðareign;1986;56.7;220
14400;Íbúðareign;1979;58.2;160
26600;Íbúðareign;2006;88.3;270
24000;Íbúðareign;1979;80.4;72
13700;Íbúðareign;1980;86.1;6040
11750;Íbúðareign;1978;67.6;6040
25850;Íbúðareign;2008;99.4;6010
47000;Einbýlishús;1984;186.6;500
36000;Íbúðareign;1987;138.6;500
19900;Íbúðareign;1979;97.4;320
26300;Íbúðareign;2006;102.1;351
31700;Íbúðareign;1960;148.3;300
32500;Íbúðareign;1997;87.8;330
33070;Íbúðareign;2006;124.2;351
20000;Íbúðareign;1952;81.8;284
20525;Íbúðareign;1992;75.5;650
45500;Einbýlishús;1953;213.3;320
18000;Íbúðareign;1972;108.3;161
30700;Einbýlishús;1946;114.9;600
12300;Íbúðareign;1920;70.2;20
39900;Íbúðareign;1971;146.3;280
45500;Íbúðareign;1971;157.3;281
14750;Íbúðareign;1973;58.6;160
32500;Íbúðareign;2002;130.2;180
40000;Einbýlishús;1969;218.4;6030
25800;Íbúðareign;2013;97.4;6010
25000;Íbúðareign;2001;100.3;640
32300;Íbúðareign;1949;112.8;80
29100;Íbúðareign;2013;111.3;270
39280;Íbúðareign;2013;139.4;181
30400;Íbúðareign;1992;81.3;20
18500;Íbúðareign;1974;78.8;160
35500;Íbúðareign;1947;112.9;100
34000;Íbúðareign;1961;144.2;284
40000;Einbýlishús;1960;141.7;281
30000;Íbúðareign;1951;110.3;284
30100;Íbúðareign;1988;138.6;20
32200;Parhús;1984;125;810
40000;Íbúðareign;2001;155.7;340
24500;Íbúðareign;1957;123.4;320
14000;Íbúðareign;1964;41.5;300
28600;Íbúðareign;2013;94.9;340
29200;Íbúðareign;1997;96.3;330
25000;Íbúðareign;2005;132.8;630
47200;Raðhús;1972;198;280
20500;Íbúðareign;1970;75.1;170
10500;Íbúðareign;1900;28.8;20
16200;Íbúðareign;1964;44.8;70
19500;Íbúðareign;1974;89.3;160
17700;Íbúðareign;1958;135.7;6020
14400;Íbúðareign;1987;90;6040
25800;Raðhús;1990;114.2;6040
15800;Íbúðareign;1979;101.5;6040
55600;Einbýlishús;2003;248.3;6030
6000;Íbúðareign;1949;60;2040
33500;Íbúðareign;2007;116.2;511
35600;Íbúðareign;2013;103.8;320
21900;Íbúðareign;1960;70.6;25
40500;Raðhús;1988;142.5;220
20390;Íbúðareign;1998;56.7;100
21500;Íbúðareign;1979;52.9;72
20000;Íbúðareign;1998;63;340
34500;Íbúðareign;1960;122.8;72
22400;Íbúðareign;1947;72.4;100
33300;Íbúðareign;1996;143.8;340
36500;Parhús;1996;163.2;6080
23500;Íbúðareign;1949;83;90
18500;Íbúðareign;1959;62.3;100
36500;Íbúðareign;1984;122.9;220
14269;Íbúðareign;1920;41.4;72
15500;Íbúðareign;1965;47.1;100
14000;Íbúðareign;1989;49.5;80
19600;Íbúðareign;1938;55.9;72
20000;Einbýlishús;1973;159;2050
43500;Einbýlishús;1987;171.6;650
24000;Íbúðareign;2003;94.1;700
19000;Íbúðareign;1968;100.1;600
25100;Íbúðareign;2006;80.6;510
34900;Íbúðareign;1990;144.6;650
38300;Íbúðareign;2012;129.7;680
19400;Íbúðareign;1956;51.2;320
29200;Íbúðareign;1956;93.3;320
25800;Íbúðareign;2013;80.5;351
34000;Íbúðareign;2005;131.4;350
43000;Raðhús;1969;231.2;320
25800;Íbúðareign;2013;80.5;351
20200;Íbúðareign;1984;65.6;300
35500;Íbúðareign;2005;127.5;270
15000;Íbúðareign;1963;103.6;6030
37000;Einbýlishús;1978;194.2;2050
21093;Íbúðareign;2005;90;2040
28500;Íbúðareign;1989;123.4;600
25500;Íbúðareign;1998;97.6;330
32500;Raðhús;1992;119.4;130
31500;Íbúðareign;1992;94.9;400
22500;Íbúðareign;1929;60.9;20
22600;Íbúðareign;1985;86.7;120
33000;Einbýlishús;1978;175.3;800
31500;Íbúðareign;1989;144.2;120
21050;Íbúðareign;1978;113.4;160
21500;Íbúðareign;1906;45.7;20
29500;Raðhús;2009;118.1;820
17750;Íbúðareign;1958;71.2;100
38000;Íbúðareign;1985;133.1;400
25040;Íbúðareign;1971;104.2;320
35000;Einbýlishús;1961;180.2;320
